taxon_id,lookup_name,scientific_name,authorship,taxon_rank,family,genus,chinese_name
wcvp:2970711,Rosa kokanica,Rosa kokanica,(Regel) Regel ex Juz.,species,Rosaceae,Rosa,腺叶蔷薇
wcvp:2970719,Rosa koreana,Rosa koreana,Kom.,species,Rosaceae,Rosa,长白蔷薇
wcvp:415201,Festuca forrestii,Festuca forrestii,St.-Yves,species,Poaceae,Festuca,玉龙羊茅
wcvp:415234,Festuca georgii,Festuca georgii,E.B.Alexeev,species,Poaceae,Festuca,滇西北羊茅
wcvp:2970948,Rosa longicuspis,Rosa longicuspis,Bertol.,species,Rosaceae,Rosa,长尖叶蔷薇
wcvp:2970961,Rosa luciae,Rosa luciae,Franch. & Rochebr. ex Crép.,species,Rosaceae,Rosa,光叶蔷薇
wcvp:2971002,Rosa lucidissima,Rosa lucidissima,H.Lév.,species,Rosaceae,Rosa,亮叶月季
wcvp:2971008,Rosa ludingensis,Rosa ludingensis,T.C.Ku,species,Rosaceae,Rosa,泸定蔷薇
wcvp:2971089,Rosa macrophylla,Rosa macrophylla,Lindl.,species,Rosaceae,Rosa,大叶蔷薇
wcvp:2971119,Rosa mairei,Rosa mairei,H.Lév.,species,Rosaceae,Rosa,毛叶蔷薇
wcvp:2604162,Dicliptera paniculata,Dicliptera paniculata,(Forssk.) I.Darbysh.,species,Acanthaceae,Dicliptera,双萼观音草
wcvp:2623938,Aeschynanthus parviflorus,Aeschynanthus parviflorus,(D.Don) Spreng.,species,Gesneriaceae,Aeschynanthus,具斑芒毛苣苔
wcvp:415384,Festuca hondae,Festuca hondae,E.B.Alexeev,species,Poaceae,Festuca,光稃羊茅
wcvp:416467,Festuca richardsonii,Festuca richardsonii,Hook.,species,Poaceae,Festuca,毛稃羊茅
wcvp:2971822,Rosa morrisonensis,Rosa morrisonensis,Hayata,species,Rosaceae,Rosa,玉山蔷薇
wcvp:2971865,Rosa moyesii,Rosa moyesii,Hemsl. & E.H.Wilson,species,Rosaceae,Rosa,华西蔷薇
wcvp:2971875,Rosa multibracteata,Rosa multibracteata,Hemsl. & E.H.Wilson,species,Rosaceae,Rosa,多苞蔷薇
wcvp:415563,Festuca leptopogon,Festuca leptopogon,Stapf,species,Poaceae,Festuca,弱须羊茅
wcvp:415585,Festuca litvinovii,Festuca litvinovii,(Tzvelev) E.B.Alexeev,species,Poaceae,Festuca,东亚羊茅
wcvp:415607,Festuca longiglumis,Festuca longiglumis,S.L.Lu,species,Poaceae,Festuca,长颖羊茅
wcvp:414097,Eustachys tenera,Eustachys tenera,(J.Presl) A.Camus,species,Poaceae,Eustachys,真穗草
wcvp:2971201,Rosa maximowicziana,Rosa maximowicziana,Regel,species,Rosaceae,Rosa,伞花蔷薇
wcvp:2971876,Rosa multiflora,Rosa multiflora,Thunb.,species,Rosaceae,Rosa,野蔷薇
wcvp:2971938,Rosa murielae,Rosa murielae,Rehder & E.H.Wilson,species,Rosaceae,Rosa,西南蔷薇
wcvp:2972192,Rosa odorata,Rosa × odorata,(Andrews) Sweet,species,Rosaceae,Rosa,香水月季
wcvp:2972231,Rosa omeiensis,Rosa omeiensis,Rolfe,species,Rosaceae,Rosa,峨眉蔷薇
wcvp:414180,Fargesia denudata,Fargesia denudata,T.P.Yi,species,Poaceae,Fargesia,缺苞箭竹
wcvp:414189,Fargesia exposita,Fargesia exposita,T.P.Yi,species,Poaceae,Fargesia,露舌箭竹
wcvp:414201,Fargesia gongshanensis,Fargesia gongshanensis,T.P.Yi,species,Poaceae,Fargesia,贡山箭竹
wcvp:414221,Fargesia mali,Fargesia mali,T.P.Yi,species,Poaceae,Fargesia,马利箭竹
wcvp:415728,Festuca musbelica,Festuca musbelica,(Reverd.) Ikonn.,species,Poaceae,Festuca,松菲羊茅
wcvp:414243,Fargesia plurisetosa,Fargesia plurisetosa,T.H.Wen,species,Poaceae,Fargesia,密毛箭竹
wcvp:414244,Fargesia porphyrea,Fargesia porphyrea,T.P.Yi,species,Poaceae,Fargesia,红壳箭竹
wcvp:2972308,Rosa oxyacantha,Rosa oxyacantha,M.Bieb.,species,Rosaceae,Rosa,尖刺蔷薇
wcvp:414246,Fargesia qinlingensis,Fargesia qinlingensis,T.P.Yi & J.X.Shao,species,Poaceae,Fargesia,秦岭箭竹
wcvp:414248,Fargesia robusta,Fargesia robusta,T.P.Yi,species,Poaceae,Fargesia,拐棍竹
wcvp:414270,Fargesia wuliangshanensis,Fargesia wuliangshanensis,T.P.Yi,species,Poaceae,Fargesia,无量山箭竹
wcvp:414271,Fargesia yuanjiangensis,Fargesia yuanjiangensis,Hsueh & T.P.Yi,species,Poaceae,Fargesia,元江箭竹
wcvp:2604467,Exacum paucisquamum,Exacum paucisquamum,(C.B.Clarke) Klack.,species,Gentianaceae,Exacum,杯药草
wcvp:2604010,Clematis xiangguiensis,Clematis xiangguiensis,W.T.Wang,species,Ranunculaceae,Clematis,湘桂铁线莲
wcvp:2971462,Rosa miyiensis,Rosa miyiensis,T.C.Ku,species,Rosaceae,Rosa,米易蔷薇
wcvp:2604776,Lappula krylovii,Lappula krylovii,"Ovchinnikova, Pjak & A.L.Ebel",species,Boraginaceae,Lappula,克氏鹤虱
wcvp:416805,Festuca sinomutica,Festuca sinomutica,Xiang Chen & S.M.Phillips,species,Poaceae,Festuca,贫芒羊茅
wcvp:2972536,Rosa persetosa,Rosa persetosa,Rolfe,species,Rosaceae,Rosa,全针蔷薇
wcvp:2972537,Rosa persica,Rosa persica,Michx. ex Juss.,species,Rosaceae,Rosa,小檗叶蔷薇
wcvp:2604533,Glyptopetalum reticulinerve,Glyptopetalum reticulinerve,C.Y.Wu ex G.S.Fan & Y.J.Xu,species,Celastraceae,Glyptopetalum,大果沟瓣木
wcvp:2972730,Rosa pinnatisepala,Rosa pinnatisepala,T.C.Ku,species,Rosaceae,Rosa,羽萼蔷薇
wcvp:415512,Festuca kryloviana,Festuca kryloviana,Reverd.,species,Poaceae,Festuca,寒生羊茅
wcvp:415516,Festuca kurtschumica,Festuca kurtschumica,E.B.Alexeev,species,Poaceae,Festuca,三界羊茅
wcvp:2973498,Rosa roxburghii,Rosa roxburghii,Tratt.,species,Rosaceae,Rosa,缫丝花
wcvp:2604820,Litsea cangyuanensis,Litsea cangyuanensis,J.Li & H.W.Li,species,Lauraceae,Litsea,沧源木姜子
wcvp:2604822,Litsea sinoglobosa,Litsea sinoglobosa,J.Li & H.W.Li,species,Lauraceae,Litsea,圆果木姜子
wcvp:2604823,Litsea szemaois,Litsea szemaois,(H.Liu) J.Li & H.W.Li,species,Lauraceae,Litsea,思茅木姜子
wcvp:2973528,Rosa rubiginosa,Rosa rubiginosa,L.,species,Rosaceae,Rosa,锈红蔷薇
wcvp:417837,Glyceria leptolepis,Glyceria leptolepis,Ohwi,species,Poaceae,Glyceria,假鼠妇草
wcvp:417839,Glyceria leptorhiza,Glyceria leptorhiza,(Maxim.) Kom.,species,Poaceae,Glyceria,细根茎甜茅
wcvp:417845,Glyceria lithuanica,Glyceria lithuanica,(Gorski) Gorski,species,Poaceae,Glyceria,两蕊甜茅
wcvp:2972751,Rosa platyacantha,Rosa platyacantha,Schrenk,species,Rosaceae,Rosa,宽刺蔷薇
wcvp:2604900,Meconopsis tibetica,Meconopsis tibetica,Grey-Wilson,species,Papaveraceae,Meconopsis,康顺绿绒蒿
wcvp:2604901,Meconopsis wilsonii,Meconopsis wilsonii,Grey-Wilson,species,Papaveraceae,Meconopsis,川滇绿绒蒿
wcvp:2604912,Melanosciadium genuflexum,Melanosciadium genuflexum,Pimenov & Kljuykov,species,Apiaceae,Melanosciadium,膝曲紫伞芹
wcvp:2632714,Amaranthus blitum,Amaranthus blitum,L.,species,Amaranthaceae,Amaranthus,凹头苋
wcvp:417016,Festuca tristis,Festuca tristis,Krylov & Ivanitzk.,species,Poaceae,Festuca,黑穗羊茅
wcvp:2973158,Rosa pulverulenta,Rosa pulverulenta,M.Bieb.,species,Rosaceae,Rosa,毛叶蔷薇
wcvp:2604970,Micromelum integerrimum,Micromelum integerrimum,(Roxb. ex DC.) Wight & Arn. ex Voigt,species,Rutaceae,Micromelum,小芸木
wcvp:414281,Ferrocalamus rimosivaginus,Ferrocalamus rimosivaginus,T.H.Wen,species,Poaceae,Ferrocalamus,裂箨铁竹
wcvp:2604616,Hedysarum jaxartucirdes,Hedysarum jaxartucirdes,Y.Liu ex R.Sha,species,Fabaceae,Hedysarum,拟青河岩黄芪
wcvp:417069,Festuca valesiaca,Festuca valesiaca,Schleich. ex Gaudin,species,Poaceae,Festuca,瑞士羊茅
wcvp:2604683,Impatiens namchabarwensis,Impatiens namchabarwensis,"R.J.Morgan, Y.M.Yuan & X.J.Ge",species,Balsaminaceae,Impatiens,南迦巴瓦凤仙花
wcvp:414273,Fargesia yunnanensis,Fargesia yunnanensis,Hsueh & T.P.Yi,species,Poaceae,Fargesia,昆明实心竹
wcvp:2972985,Rosa praelucens,Rosa praelucens,Bijh.,species,Rosaceae,Rosa,中甸刺玫
wcvp:2973006,Rosa pricei,Rosa pricei,Hayata,species,Rosaceae,Rosa,太鲁阁蔷薇
wcvp:2973010,Rosa primula,Rosa primula,Boulenger,species,Rosaceae,Rosa,樱草蔷薇
wcvp:2973075,Rosa pseudobanksiae,Rosa pseudobanksiae,T.T.Yu & T.C.Ku,species,Rosaceae,Rosa,粉蕾木香
wcvp:417228,Festuca yulungschanica,Festuca yulungschanica,E.B.Alexeev,species,Poaceae,Festuca,丽江羊茅
wcvp:2604765,Kallstroemia maxima,Kallstroemia maxima,(L.) Hook. & Arn.,species,Zygophyllaceae,Kallstroemia,蒺藜
wcvp:417557,Gelidocalamus multifolius,Gelidocalamus multifolius,B.M.Yang,species,Poaceae,Gelidocalamus,多叶井冈竹
wcvp:2605546,Sinojackia huangmeiensis,Sinojackia huangmeiensis,J.W.Ge & X.H.Yao,species,Styracaceae,Sinojackia,黄梅秤锤树
wcvp:2605553,Smelowskia bartholomewii,Smelowskia bartholomewii,(Al-Shehbaz) Al-Shehbaz & Warwick,species,Brassicaceae,Smelowskia,华羽芥
wcvp:2605556,Smelowskia furcata,Smelowskia furcata,(Al-Shehbaz) Al-Shehbaz & Warwick,species,Brassicaceae,Smelowskia,叉华羽芥
wcvp:2605557,Smelowskia heishuiensis,Smelowskia heishuiensis,(W.T.Wang) Al-Shehbaz & Warwick,species,Brassicaceae,Smelowskia,黑水华羽芥
wcvp:2605559,Smelowskia micrantha,Smelowskia micrantha,(Botsch. & Vved.) Al-Shehbaz & Warwick,species,Brassicaceae,Smelowskia,小花羽裂叶荠
wcvp:2605571,Sphenoclea zeylanica,Sphenoclea zeylanica,Gaertn.,species,Sphenocleaceae,Sphenoclea,楔瓣花
wcvp:2605201,Pilea panzhihuaensis,Pilea panzhihuaensis,"C.J.Chen, A.K.Monro & L.Chen",species,Urticaceae,Pilea,镜面花
wcvp:2605221,Pityranthe trichosperma,Pityranthe trichosperma,(Merr.) Kubitzki,species,Malvaceae,Pityranthe,海南椴
wcvp:417571,Germainia capitata,Germainia capitata,Balansa & Poitr.,species,Poaceae,Germainia,筒穗草
wcvp:417352,Garnotia emodi,Garnotia emodi,(Arn. & Nees) Janowski,species,Poaceae,Garnotia,喜马拉雅耳稃草
wcvp:2605299,Pseuduvaria trimera,Pseuduvaria trimera,(Craib) Y.C.F.Su & R.M.K.Saunders,species,Annonaceae,Pseuduvaria,金钩花
wcvp:2605385,Rhododendron tianmenshanense,Rhododendron tianmenshanense,C.L.Peng & L.H.Yan,species,Ericaceae,Rhododendron,天门山杜鹃
wcvp:2605386,Rhododendron zhangjiajieense,Rhododendron zhangjiajieense,C.L.Peng & L.H.Yan,species,Ericaceae,Rhododendron,张家界杜鹃
wcvp:2605428,Saxifraga banmaensis,Saxifraga banmaensis,J.T.Pan,species,Saxifragaceae,Saxifraga,班玛虎耳草
wcvp:2605430,Saxifraga dingqingensis,Saxifraga dingqingensis,J.T.Pan,species,Saxifragaceae,Saxifraga,丁青虎耳草
wcvp:2974332,Rosa shangchengensis,Rosa shangchengensis,T.C.Ku,species,Rosaceae,Rosa,商城蔷薇
wcvp:417630,Gigantochloa levis,Gigantochloa levis,(Blanco) Merr.,species,Poaceae,Gigantochloa,毛笋竹
wcvp:2973949,Rosa saturata,Rosa saturata,Baker,species,Rosaceae,Rosa,大红蔷薇
wcvp:2605712,Thymelaea passerina,Thymelaea passerina,(L.) Coss. & Germ.,species,Thymelaeaceae,Thymelaea,欧瑞香
wcvp:2605725,Trigonotis jinfoshanica,Trigonotis jinfoshanica,W.T.Wang,species,Boraginaceae,Trigonotis,金佛山附地菜
wcvp:2605726,Triosteum himalayanum,Triosteum himalayanum,Wall.,species,Caprifoliaceae,Triosteum,穿心莛子藨
wcvp:2606504,Callerya longipedunculata,Callerya longipedunculata,(Z.Wei) X.Y.Zhu,species,Fabaceae,Callerya,长梗鸡血藤
wcvp:2606511,Camellia maoniushanensis,Camellia maoniushanensis,J.L.Liu & Q.Luo,species,Theaceae,Camellia,牦牛山山茶
wcvp:2974378,Rosa sikangensis,Rosa sikangensis,T.T.Yu & T.C.Ku,species,Rosaceae,Rosa,川西蔷薇
wcvp:2974412,Rosa sinobiflora,Rosa sinobiflora,T.C.Ku,species,Rosaceae,Rosa,双花蔷薇
wcvp:2974505,Rosa spinosissima,Rosa spinosissima,L.,species,Rosaceae,Rosa,密刺蔷薇
wcvp:2605740,Urena repanda,Urena repanda,Roxb. ex Sm.,species,Malvaceae,Urena,波叶梵天花
wcvp:2624517,Aesculus hippocastanum,Aesculus hippocastanum,L.,species,Sapindaceae,Aesculus,欧洲七叶树
wcvp:2973821,Rosa rubus,Rosa rubus,H.Lév. & Vaniot,species,Rosaceae,Rosa,悬钩子蔷薇
wcvp:2606558,Caroxylon dzhungaricum,Caroxylon dzhungaricum,(Iljin) Akhani & Roalson,species,Amaranthaceae,Caroxylon,准噶尔珍珠柴
wcvp:2606569,Caroxylon nitrarium,Caroxylon nitrarium,(Pall.) Akhani & Roalson,species,Amaranthaceae,Caroxylon,钠珍珠柴
wcvp:2606570,Caroxylon passerinum,Caroxylon passerinum,(Bunge) Akhani & Roalson,species,Amaranthaceae,Caroxylon,珍珠柴
wcvp:2606574,Caroxylon scleranthum,Caroxylon scleranthum,(C.A.Mey.) Akhani & Roalson,species,Amaranthaceae,Caroxylon,密枝珍珠柴
wcvp:2606054,Acer pectinatum,Acer pectinatum,Wall. ex Brandis,species,Sapindaceae,Acer,篦齿槭
wcvp:2605878,Veronica zygantha,Veronica zygantha,Garn.-Jones,species,Plantaginaceae,Veronica,疏花婆婆纳
wcvp:2605918,Wikstroemia reginaldi-farreri,Wikstroemia reginaldi-farreri,(Halda) Yin Z.Wang & M.G.Gilbert,species,Thymelaeaceae,Wikstroemia,甘肃荛花
wcvp:2605919,Wikstroemia sinoparviflora,Wikstroemia sinoparviflora,Yin Z.Wang & M.G.Gilbert,species,Thymelaeaceae,Wikstroemia,小花荛花
wcvp:2623979,Aeschynanthus sinolongicalyx,Aeschynanthus sinolongicalyx,W.T.Wang,species,Gesneriaceae,Aeschynanthus,长萼芒毛苣苔
wcvp:2606104,Actinidia linguiensis,Actinidia linguiensis,R.G.Li & X.G.Wang,species,Actinidiaceae,Actinidia,临桂猕猴桃
wcvp:2606105,Actinidia longicarpa,Actinidia longicarpa,R.G.Li & M.Y.Liang,species,Actinidiaceae,Actinidia,长果猕猴桃
wcvp:2606106,Actinidia persicina,Actinidia persicina,R.G.Li & L.Mo,species,Actinidiaceae,Actinidia,桃花猕猴桃
wcvp:2606107,Actinidia rongshuiensis,Actinidia rongshuiensis,R.G.Li & X.G.Wang,species,Actinidiaceae,Actinidia,融水猕猴桃
wcvp:2606117,Adinandra angustifolia,Adinandra angustifolia,(S.H.Chun ex H.G.Ye) B.M.Barthol. & T.L.Ming,species,Pentaphylacaceae,Adinandra,狭叶杨桐
wcvp:418437,Helictotrichon leianthum,Helictotrichon leianthum,(Keng) Ohwi,species,Poaceae,Helictotrichon,光花山燕麦
wcvp:418449,Helictotrichon mongolicum,Helictotrichon mongolicum,(Roshev.) Henrard,species,Poaceae,Helictotrichon,蒙古山燕麦
wcvp:418541,Helictotrichon tianschanicum,Helictotrichon tianschanicum,(Roshev.) Henrard,species,Poaceae,Helictotrichon,天山山燕麦
wcvp:418543,Helictotrichon tibeticum,Helictotrichon tibeticum,(Roshev.) Keng f.,species,Poaceae,Helictotrichon,藏山燕麦
wcvp:2606623,Cerastium qingliangfengicum,Cerastium qingliangfengicum,H.W.Zhang & X.F.Jin,species,Caryophyllaceae,Cerastium,清凉峰卷耳
wcvp:418555,Helictotrichon yunnanense,Helictotrichon yunnanense,S.Wang & B.S.Sun,species,Poaceae,Helictotrichon,滇山燕麦
wcvp:2975002,Rosa taiwanensis,Rosa taiwanensis,Nakai,species,Rosaceae,Rosa,小金樱
wcvp:2975008,Rosa taronensis,Rosa taronensis,T.T.Yu & T.C.Ku,species,Rosaceae,Rosa,独龙江蔷薇
wcvp:2623845,Aeschynanthus gracilis,Aeschynanthus gracilis,C.S.P.Parish ex C.B.Clarke,species,Gesneriaceae,Aeschynanthus,细芒毛苣苔
wcvp:2975057,Rosa tibetica,Rosa tibetica,T.T.Yu & T.C.Ku,species,Rosaceae,Rosa,西藏蔷薇
wcvp:2606907,Dactylicapnos gaoligongshanensis,Dactylicapnos gaoligongshanensis,Lidén,species,Papaveraceae,Dactylicapnos,滇西紫金龙
wcvp:2975180,Rosa tomentosa,Rosa tomentosa,Sm.,species,Rosaceae,Rosa,异味蔷薇
wcvp:418757,Heteropogon triticeus,Heteropogon triticeus,(R.Br.) Stapf ex Craib,species,Poaceae,Heteropogon,麦黄茅
wcvp:2606226,Archidendron xichouense,Archidendron xichouense,(C.Chen & H.Sun) X.Y.Zhu,species,Fabaceae,Archidendron,巨腺棋子豆
wcvp:2606255,Astragalus acceptus,Astragalus acceptus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,德令哈黄芪
wcvp:2606260,Astragalus athranthus,Astragalus athranthus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,黑药黄芪
wcvp:2606263,Astragalus baxoiensis,Astragalus baxoiensis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,八宿黄芪
wcvp:2606266,Astragalus brachysemia,Astragalus brachysemia,Podlech & L.R.Xu,species,Fabaceae,Astragalus,短柄黄芪
wcvp:2606267,Astragalus brachytrichus,Astragalus brachytrichus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,短毛黄芪
wcvp:2606268,Astragalus brevivexillatus,Astragalus brevivexillatus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,短旗瓣黄芪
wcvp:2606270,Astragalus chamaephyton,Astragalus chamaephyton,Podlech & L.R.Xu,species,Fabaceae,Astragalus,低矮黄芪
wcvp:2606271,Astragalus chengkangensis,Astragalus chengkangensis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,镇康黄芪
wcvp:2606275,Astragalus despectus,Astragalus despectus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,合托叶黄芪
wcvp:2606277,Astragalus filidens,Astragalus filidens,Podlech & L.R.Xu,species,Fabaceae,Astragalus,丝齿黄芪
wcvp:2606282,Astragalus fukangensis,Astragalus fukangensis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,阜康黄芪
wcvp:2606284,Astragalus glabritubus,Astragalus glabritubus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,秃萼筒黄芪
wcvp:2606285,Astragalus gongliuensis,Astragalus gongliuensis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,巩留黄芪
wcvp:2606286,Astragalus gongshanensis,Astragalus gongshanensis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,贡山黄芪
wcvp:2606292,Astragalus hoshanbaoanus,Astragalus hoshanbaoanus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,善宝黄芪
wcvp:2606294,Astragalus huochengensis,Astragalus huochengensis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,金沟河黄芪
wcvp:2606300,Astragalus laetabilis,Astragalus laetabilis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,丝叶黄芪
wcvp:2606304,Astragalus leptocladus,Astragalus leptocladus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,细枝黄芪
wcvp:2606305,Astragalus levidensis,Astragalus levidensis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,光萼齿黄芪
wcvp:2606306,Astragalus luculentus,Astragalus luculentus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,光滑黄芪
wcvp:2606307,Astragalus lustricola,Astragalus lustricola,Podlech & L.R.Xu,species,Fabaceae,Astragalus,荒野黄芪
wcvp:2606308,Astragalus lychnobius,Astragalus lychnobius,Podlech & L.R.Xu,species,Fabaceae,Astragalus,喜光黄芪
wcvp:2606309,Astragalus macriculus,Astragalus macriculus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,裕民黄芪
wcvp:2606311,Astragalus maiusculus,Astragalus maiusculus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,买依尔黄芪
wcvp:2606319,Astragalus occultus,Astragalus occultus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,克郎河黄芪
wcvp:2606321,Astragalus perbrevis,Astragalus perbrevis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,紫色黄芪
wcvp:2606322,Astragalus persimilis,Astragalus persimilis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,类中天山黄芪
wcvp:2606324,Astragalus porphyreus,Astragalus porphyreus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,博乐黄芪
wcvp:2606327,Astragalus psilosepalus,Astragalus psilosepalus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,光萼黄芪
wcvp:2606329,Astragalus qitaiensis,Astragalus qitaiensis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,奇台黄芪
wcvp:2606332,Astragalus sadiensis,Astragalus sadiensis,"Podlech, L.R.Xu & C.Y.Chang",species,Fabaceae,Astragalus,沙地黄芪
wcvp:2606334,Astragalus secretus,Astragalus secretus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,黏线黄芪
wcvp:2606336,Astragalus sinkiangensis,Astragalus sinkiangensis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,赛里木黄芪
wcvp:2606338,Astragalus supralaevis,Astragalus supralaevis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,德钦黄芪
wcvp:2606341,Astragalus tesquorum,Astragalus tesquorum,Podlech & L.R.Xu,species,Fabaceae,Astragalus,干草原黄芪
wcvp:2606344,Astragalus transecticola,Astragalus transecticola,Podlech & L.R.Xu,species,Fabaceae,Astragalus,路边黄芪
wcvp:2606345,Astragalus trijugus,Astragalus trijugus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,三棱黄芪
wcvp:2606350,Astragalus vescus,Astragalus vescus,Podlech & L.R.Xu,species,Fabaceae,Astragalus,辛辣黄芪
wcvp:2606351,Astragalus visibilis,Astragalus visibilis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,明媚黄芪
wcvp:2606352,Astragalus yanerwoensis,Astragalus yanerwoensis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,长喙黄芪
wcvp:2606353,Astragalus yangchangii,Astragalus yangchangii,Podlech & L.R.Xu,species,Fabaceae,Astragalus,托里黄芪
wcvp:2606354,Astragalus yechengensis,Astragalus yechengensis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,叶城黄芪
wcvp:2606356,Astragalus zadaensis,Astragalus zadaensis,Podlech & L.R.Xu,species,Fabaceae,Astragalus,新札达黄芪
wcvp:2974270,Rosa sericea,Rosa sericea,Lindl.,species,Rosaceae,Rosa,绢毛蔷薇
wcvp:2974310,Rosa sertata,Rosa sertata,Rolfe,species,Rosaceae,Rosa,钝叶蔷薇
wcvp:2607025,Dysoxylum gotadhora,Dysoxylum gotadhora,(Buch.-Ham.) Mabb.,species,Meliaceae,Dysoxylum,红果樫木
wcvp:2607041,Elatostema binatum,Elatostema binatum,W.T.Wang & Y.G.Wei,species,Urticaceae,Elatostema,对序楼梯草
wcvp:2607042,Elatostema duyunense,Elatostema duyunense,W.T.Wang & Y.G.Wei,species,Urticaceae,Elatostema,都匀楼梯草
wcvp:2607043,Elatostema gyrocephalum,Elatostema gyrocephalum,W.T.Wang & Y.G.Wei,species,Urticaceae,Elatostema,圆序楼梯草
wcvp:2607044,Elatostema hechiense,Elatostema hechiense,W.T.Wang & Y.G.Wei,species,Urticaceae,Elatostema,河池楼梯草
wcvp:2607046,Elatostema microcarpum,Elatostema microcarpum,W.T.Wang & Y.G.Wei,species,Urticaceae,Elatostema,小果楼梯草
wcvp:2624010,Aeschynanthus wardii,Aeschynanthus wardii,Merr.,species,Gesneriaceae,Aeschynanthus,狭花芒毛苣苔
wcvp:2607055,Epimedium pseudowushanense,Epimedium pseudowushanense,B.L.Guo,species,Berberidaceae,Epimedium,拟巫山淫羊霍
wcvp:2975533,Rosa transmorrisonensis,Rosa transmorrisonensis,Hayata,species,Rosaceae,Rosa,高山蔷薇
wcvp:2606429,Berberis pingbaensis,Berberis pingbaensis,M.T.An,species,Berberidaceae,Berberis,平坝小檗
wcvp:2974324,Rosa setipoda,Rosa setipoda,Hemsl. & E.H.Wilson,species,Rosaceae,Rosa,刺梗蔷薇
wcvp:2606733,Cleyera lipingensis,Cleyera lipingensis,(Hand.-Mazz.) T.L.Ming,species,Pentaphylacaceae,Cleyera,齿叶红淡比
wcvp:418301,Harpachne harpachnoides,Harpachne harpachnoides,(Hack.) B.S.Sun & S.Wang,species,Poaceae,Harpachne,镰稃草
wcvp:2606752,Corydalis aeaeae,Corydalis aeaeae,"X.F.Gao, Lidén, Y.W.Wang & Y.L.Peng",species,Papaveraceae,Corydalis,艳巫岛紫堇
wcvp:2606753,Corydalis aeditua,Corydalis aeditua,Lidén & Z.Y.Su,species,Papaveraceae,Corydalis,湿崖紫堇
wcvp:2606754,Corydalis amplisepala,Corydalis amplisepala,Z.Y.Su & Lidén,species,Papaveraceae,Corydalis,圆萼紫堇
wcvp:2606755,Corydalis anthocrene,Corydalis anthocrene,Lidén & Van De Veire,species,Papaveraceae,Corydalis,泉涌花紫堇
wcvp:2606756,Corydalis brachyceras,Corydalis brachyceras,Lidén & Van De Veire,species,Papaveraceae,Corydalis,江达紫堇
